FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES
2311,48,580,PAN,6,CTG,8,7,607,1,198,1,8,2,8,11,U,2,0,0,48,0
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,2,1,11,33,KG,82,21,82,21,82
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,2,1,11,11,U,18406,0,93,21,93
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,2,2,11,33,KG,113,40,336,94,113
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,2,2,11,11,U,2,0,47,54,16
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,2,2,11,11,U,288,0,35,35,11
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,2,2,11,11,U,458,0,197,29,66
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,2,2,11,11,U,120,0,65,7,21
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,2,2,11,11,U,60,0,52,35,17
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,1,11,33,KG,540,0,616,28,540
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,6267,4,16319,89,6267
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,347,46,919,6,347
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,13584,0,14649,56,13584
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,900,0,970,59,900
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,1360,0,1480,25,1360
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,297,0,323,26,297
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,1781,0,1938,48,1781
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,3059,0,3588,0,3059
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,288,0,95,22,88
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,12200,0,3159,32,3111
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,970,0,2288,78,1925
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,5355,0,5391,96,5153
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,19,2U,584,0,90,69,84
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,100,0,373,80,314
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,3000,0,841,18,780
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,16,0,17,25,16
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,10000,0,1313,47,1182
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,82,M2,4,5,129,41,120
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,82,M2,0,94,33,97,31
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,2661,0,349,52,314
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,27600,0,854,98,792
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,353,60,381,33,353
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,82,M2,1589,36,25002,99,24478
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,517,0,551,53,517
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,33,KG,905,0,965,46,905
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,3600,0,166,94,154
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,12200,0,148,67,146
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,400000,0,11200,0,10800
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,7,0,733,32,659
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,9,0,2680,56,2412
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,2,0,1156,0,1156
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,1,0,532,11,478
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,6,0,9009,0,7631
2311,48,580,PAN,6,CTG,11,0,580,1,198,1,8,2,11,11,U,3400,0,6308,56,5343
2311,48,580,PAN,6,CTG,11,0,580,1,199,1,8,1,11,33,KG,16673,29,18473,29,16673
2311,48,580,PAN,6,CTG,11,0,580,1,199,1,8,2,11,33,KG,11871,0,13304,0,11871
2311,48,580,PAN,6,CTG,11,1,351,1,198,1,8,2,11,33,KG,3087,98,4906,14,3087
2311,48,580,PAN,6,CTG,11,1,351,1,198,1,8,2,11,33,KG,176,4,279,69,176
2311,48,580,PAN,6,CTG,11,1,351,1,198,1,8,2,11,33,KG,72,0,114,39,72
2311,48,580,PAN,6,CTG,11,1,351,1,198,1,8,2,11,82,M2,1761,76,25564,0,25014
2311,48,580,PAN,6,CTG,11,1,351,1,198,1,8,2,11,33,KG,24000,0,25200,0,24000
2311,48,580,PAN,6,CTG,11,1,431,1,4,1,8,2,11,11,U,182,0,4155,0,4155
2311,48,580,PAN,6,CTG,11,1,431,1,198,1,8,2,11,33,KG,7363,20,7483,20,7363
2311,48,580,PAN,6,CTG,11,1,431,1,198,1,8,2,11,82,M2,7760,0,1679,0,1599
2311,48,580,PAN,6,CTG,11,1,741,1,4,1,8,2,11,11,U,1,0,2229,0,2006
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,5,33,KG,6,30,6,78,6
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,33,KG,1000,0,1036,19,1000
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,33,KG,5000,0,5180,95,5000
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,33,KG,496,0,513,95,496
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,33,KG,2600,0,2694,9,2600
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,33,KG,9720,15,18532,26,9720
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,33,KG,279,0,347,94,279
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,33,KG,1452,0,1810,78,1452
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,33,KG,4748,0,5921,21,4748
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,33,KG,1176,0,1176,0,1176
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,82,M2,660,0,727,15,593
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,11,U,57600,0,1447,47,1344
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,20000,0,1516,40,1516
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,2274,0,433,43,353
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,33,KG,10,15,12,44,10
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,1523,0,350,38,285
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,119,0,5242,0,5242
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,33,KG,93,38,100,53,93
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,33,KG,128,15,137,96,128
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,11,U,10150,0,255,6,236
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,11,U,76000,0,1909,86,1773
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,11,U,25223,0,633,84,588
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,33,KG,676,91,728,76,676
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,11,U,866,0,21,75,20
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,11,U,866,0,21,75,20
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,11,U,866,0,21,75,20
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,19,2U,68,0,1,71,1
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,19,2U,47,0,1,18,1
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,11,U,866,0,21,75,20
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,1,0,1,71,1
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,233,0,168,43,137
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,13,0,7,94,6
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,25,11,U,500,0,12,56,11
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,20,0,76,15,62
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,5,0,3,33,2
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,187,0,283,22,231
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,43,0,121,44,99
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,9,0,32,11,26
2311,48,580,PAN,6,CTG,11,1,741,1,198,1,8,2,11,11,U,365,0,173,41,141
2311,48,580,PAN,6,CTG,11,1,741,1,199,1,2,2,11,33,KG,19800,0,28920,0,19800
2311,48,580,PAN,6,CTG,11,3,23,1,198,1,8,1,11,11,U,53400,0,853,43,747
2311,48,580,PAN,6,CTG,11,3,23,1,198,1,8,2,11,33,KG,48920,0,50148,0,48920
2311,48,580,PAN,6,CTG,11,3,23,1,198,1,8,2,11,82,M2,1324,36,25523,97,24999
2311,48,580,PAN,6,CTG,11,3,23,1,2,2,8,2,11,11,U,1,0,2,39,2
2311,48,580,PAN,6,CTG,11,3,23,1,2,2,8,2,11,33,KG,10,0,11,95,10
2311,48,580,PAN,6,CTG,11,3,23,1,2,2,8,2,11,11,U,225,0,3,20,3
2311,48,580,PAN,6,CTG,11,3,23,1,2,2,8,2,11,11,U,25,0,1,60,1
2311,48,580,PAN,6,CTG,11,3,23,1,2,2,8,2,11,82,M2,9,36,138,48,116
2311,48,580,PAN,6,CTG,11,3,23,1,2,2,8,2,11,11,U,400,0,1,60,1
2311,48,580,PAN,6,CTG,11,3,43,1,198,1,8,1,11,33,KG,1920,8,1933,77,1920
2311,48,580,PAN,6,CTG,11,3,43,1,198,1,8,1,11,33,KG,11355,20,11436,16,11355
2311,48,580,PAN,6,CTG,11,3,43,1,198,1,8,2,11,33,KG,5189,59,6409,64,5189
2311,48,580,PAN,6,CTG,11,3,43,1,198,1,8,2,11,33,KG,4487,12,5784,28,4487
2311,48,580,PAN,6,CTG,11,3,43,1,198,1,8,2,11,33,KG,957,2,1130,28,957
2311,48,580,PAN,6,CTG,11,3,43,1,198,1,8,2,11,33,KG,3965,98,4490,95,3965
2311,48,580,PAN,6,CTG,11,3,43,1,198,1,8,2,11,33,KG,4159,46,4912,48,4159
2311,48,580,PAN,6,CTG,11,3,43,1,198,1,8,2,11,33,KG,2150,24,2539,53,2150
2311,48,580,PAN,6,CTG,11,3,43,1,198,1,8,2,11,33,KG,7219,53,8526,63,7219
2311,48,580,PAN,6,CTG,11,3,43,1,199,1,8,2,11,33,KG,262,92,300,0,262
2311,48,580,PAN,6,CTG,11,3,43,1,199,1,8,2,25,11,U,4332,0,572,90,514
2311,48,580,PAN,6,CTG,11,3,43,1,199,1,8,2,25,11,U,480,0,131,24,117
2311,48,580,PAN,6,CTG,11,3,43,1,199,1,8,2,25,11,U,8940,0,2681,78,2407
2311,48,580,PAN,6,CTG,11,3,43,1,2,2,8,2,25,11,U,20,0,2,37,2
2311,48,580,PAN,6,CTG,11,3,43,1,2,2,8,2,25,33,KG,9,0,9,50,9
2311,48,580,PAN,6,CTG,11,3,43,1,2,2,8,2,25,11,U,30,0,7,12,6
2311,48,580,PAN,6,CTG,11,4,434,1,4,1,8,2,11,11,U,1,0,1207,0,1086
2311,48,580,PAN,6,CTG,11,4,434,1,198,1,8,1,11,33,KG,23000,0,23086,0,23000
2311,48,580,PAN,6,CTG,11,4,434,1,198,1,8,1,11,33,KG,16673,29,18473,29,16673
2311,48,580,PAN,6,CTG,11,4,434,1,198,1,8,2,11,33,KG,19998,50,19998,50,19998
2311,48,580,PAN,6,CTG,11,4,434,1,198,1,8,2,11,33,KG,3709,20,4577,61,3709
2311,48,580,PAN,6,CTG,11,4,434,1,198,1,8,2,11,33,KG,1468,0,1811,19,1468
2311,48,580,PAN,6,CTG,11,4,434,1,198,1,8,2,11,11,U,34,0,3200,0,2520
2311,48,580,PAN,6,CTG,11,4,434,1,2,2,8,2,11,33,KG,1,50,1,50,1
2311,48,580,PAN,6,CTG,11,7,467,1,198,1,8,2,11,33,KG,8130,24,10716,4,8130
2311,48,580,PAN,6,CTG,11,7,467,1,198,1,8,2,11,33,KG,77440,0,118567,0,77440
2311,48,580,PAN,6,CTG,11,7,467,1,198,1,8,2,11,33,KG,4451,31,4782,90,4451
2311,48,580,PAN,6,CTG,11,7,467,1,198,1,8,2,11,11,U,5,0,53492,99,47406
2311,48,580,PAN,6,CTG,11,7,467,1,104,2,8,2,11,11,U,10,0,156,5,137
2311,48,580,PAN,6,CTG,11,7,467,1,104,2,8,2,11,33,KG,20,21,22,94,20
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,2,2,11,33,KG,12240,0,12490,0,12240
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,1,11,11,U,188160,0,2310,76,1881
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,1,11,33,KG,263,82,323,99,263
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,33,KG,41991,12,46932,97,41991
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,33,KG,20750,0,21791,59,20750
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,33,KG,2000,0,2051,20,2000
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,33,KG,3205,0,3266,60,3205
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,11,U,2254080,0,16844,21,14106
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,82,M2,56,17,905,92,699
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,33,KG,10,80,11,13,10
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,33,KG,9,91,10,21,9
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,11,U,23,0,31,22,30
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,11,U,29,0,47,29,45
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,11,U,322,0,1244,7,1206
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,11,U,3,0,48,96,47
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,11,U,24,0,19,85,19
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,11,U,1,0,1384,15,1342
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,11,U,4,0,212,71,206
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,11,U,20,0,35,95,34
2311,48,580,PAN,6,CTG,11,7,607,1,198,1,8,2,11,11,U,4,0,74,39,72
2311,48,580,PAN,6,CTG,13,0,580,1,198,1,2,2,13,33,KG,2000,0,2200,0,2000
2311,48,580,PAN,6,CTG,13,0,580,1,198,1,2,2,13,11,U,3400,0,62,30,61
2311,48,580,PAN,6,CTG,13,0,580,1,198,1,2,2,13,11,U,200,0,9,69,9
2311,48,580,PAN,6,CTG,13,0,580,1,198,1,2,2,13,11,U,274000,0,4039,93,4000
2311,48,580,PAN,6,CTG,13,0,580,1,198,1,2,2,13,11,U,272914,0,1492,31,1466
2311,48,580,PAN,6,CTG,13,0,580,1,198,1,8,1,13,11,U,2,0,13519,20,13519
2311,48,580,PAN,6,CTG,13,0,580,1,198,1,8,2,13,33,KG,26100,0,26622,0,26100
2311,48,580,PAN,6,CTG,13,0,580,1,198,1,8,2,13,33,KG,382,50,387,0,382
2311,48,580,PAN,6,CTG,13,1,351,1,198,1,8,2,13,33,KG,26880,0,28542,0,26880
2311,48,580,PAN,6,CTG,13,1,741,1,198,1,8,2,13,33,KG,28000,0,28159,60,28000
2311,48,580,PAN,6,CTG,13,1,741,1,198,1,8,2,13,33,KG,15490,0,15490,0,15490
2311,48,580,PAN,6,CTG,13,1,741,1,198,1,8,2,13,33,KG,40110,0,55110,0,40110
2311,48,580,PAN,6,CTG,13,1,741,1,198,1,8,2,13,33,KG,9856,0,9856,0,9856
2311,48,580,PAN,6,CTG,13,1,741,1,198,1,8,2,13,33,KG,53704,0,57061,60,53704
2311,48,580,PAN,6,CTG,13,1,741,1,199,1,8,2,13,33,KG,28000,0,28159,60,28000
2311,48,580,PAN,6,CTG,13,3,23,1,198,1,8,1,13,33,KG,9221,60,9221,60,9221
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,2,2,13,11,U,70330,0,1235,92,1072
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,2,2,13,11,U,7336,0,93,42,81
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,2,2,13,11,U,34500,0,142,76,123
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,2,2,13,11,U,413088,0,679,65,589
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,2,2,13,11,U,11500,0,125,94,109
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,8,1,13,33,KG,11600,0,11821,21,11600
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,8,1,13,11,U,2,0,13870,89,13870
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,8,2,13,33,KG,300,0,305,71,300
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,8,2,13,33,KG,100,0,101,90,100
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,8,2,13,33,KG,17576,80,17610,80,17576
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,8,2,68,11,U,684,0,575,99,571
2311,48,580,PAN,6,CTG,13,4,434,1,198,1,8,2,68,11,U,114,0,96,0,95
2311,48,580,PAN,6,CTG,13,4,434,1,2,2,8,2,68,11,U,18,0,35,0,34
2311,48,580,PAN,6,CTG,13,7,467,1,198,1,8,1,13,33,KG,5000,0,5022,0,5000
2311,48,580,PAN,6,CTG,13,7,467,1,198,1,8,1,13,33,KG,4000,0,4017,60,4000
2311,48,580,PAN,6,CTG,13,7,467,1,198,1,8,1,13,33,KG,9221,60,9221,60,9221
2311,48,580,PAN,6,CTG,13,7,467,1,198,1,8,2,13,33,KG,125,0,125,55,125
2311,48,580,PAN,6,CTG,13,7,467,1,198,1,8,2,13,33,KG,265,20,333,0,265
2311,48,580,PAN,6,CTG,13,7,467,1,198,1,8,2,13,33,KG,6875,0,6905,25,6875
2311,48,580,PAN,6,CTG,15,1,741,1,198,1,8,2,15,11,U,679,0,7787,99,7548
2311,48,580,PAN,6,CTG,17,1,741,1,198,1,8,2,17,11,U,219,0,1992,77,1793
2311,48,580,PAN,6,CTG,17,1,741,1,198,1,8,2,17,11,U,1,0,9,10,8
2311,48,580,PAN,6,CTG,17,1,741,1,198,1,8,2,17,11,U,494,0,4495,12,4045
2311,48,580,PAN,6,CTG,17,7,607,1,198,1,8,1,17,11,U,105,0,5040,0,4935
2311,48,580,PAN,6,CTG,17,7,607,1,198,1,8,2,17,33,KG,249,60,269,0,249
2311,48,580,PAN,6,CTG,19,1,351,1,198,1,8,2,11,33,KG,45434,71,45893,65,45434
2311,48,580,PAN,6,CTG,19,1,351,1,198,1,8,2,11,33,KG,3728,68,3766,34,3728
2311,48,580,PAN,6,CTG,19,1,741,1,198,1,8,2,11,33,KG,19008,0,19200,0,19008
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,2,1,25,33,KG,41,20,43,44,41
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,2,1,25,33,KG,14,88,15,65,14
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,2,1,25,33,KG,34,83,36,71,34
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,2,1,25,33,KG,932,49,982,86,932
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,2,1,25,33,KG,613,98,645,80,613
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,2,1,25,33,KG,351,83,370,89,351
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,2,2,25,33,KG,10,46,11,2,10
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,2,2,25,33,KG,37,80,39,76,37
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,2,2,25,33,KG,617,55,650,20,617
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,2,2,25,33,KG,29,94,31,56,29
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,8,1,25,33,KG,3696,83,3893,94,3696
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,8,1,25,33,KG,19,75,20,81,19
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,8,1,25,33,KG,83,50,88,6,83
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,8,2,25,33,KG,95,94,101,2,95
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,8,2,25,33,KG,4,87,5,12,4
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,8,2,25,33,KG,13,16,13,84,13
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,8,2,25,33,KG,79,5,83,37,79
2311,48,580,PAN,6,CTG,25,0,200,1,198,1,8,2,25,11,U,13,0,0,8,0
2311,48,580,PAN,6,CTG,25,0,580,1,198,1,8,2,25,33,KG,128,71,143,51,128
2311,48,580,PAN,6,CTG,25,0,580,1,198,1,8,2,25,33,KG,111,14,123,92,111
2311,48,580,PAN,6,CTG,25,0,580,1,198,1,8,2,25,33,KG,331,75,369,90,331
2311,48,580,PAN,6,CTG,25,0,580,1,198,1,8,2,11,33,KG,154,40,172,15,154
2311,48,580,PAN,6,CTG,25,0,580,1,198,1,8,2,25,11,U,522,0,179,80,156
2311,48,580,PAN,6,CTG,25,0,580,1,198,1,8,2,25,11,U,5012,0,3062,58,2662
2311,48,580,PAN,6,CTG,25,0,580,1,198,1,8,2,25,11,U,120,0,15,52,13
2311,48,580,PAN,6,CTG,25,0,580,1,198,1,8,2,25,11,U,7362,0,13364,85,12804
2311,48,580,PAN,6,CTG,25,0,580,1,198,1,8,2,25,11,U,2597,0,16454,90,15127
2311,48,580,PAN,6,CTG,25,1,351,1,198,1,8,2,25,33,KG,75000,0,75300,0,75000
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,2,1,25,33,KG,1,73,1,82,1
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,2,1,25,33,KG,27,37,28,82,27
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,2,1,25,33,KG,16,8,16,93,16
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,2,1,25,33,KG,441,22,464,70,441
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,2,1,25,33,KG,271,7,285,49,271
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,2,1,25,33,KG,230,77,243,5,230
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,2,2,25,33,KG,4,38,4,61,4
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,2,2,25,33,KG,20,86,21,97,20
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,2,2,25,33,KG,143,38,151,1,143
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,2,2,25,33,KG,33,93,35,73,33
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,8,1,25,33,KG,2277,37,2398,56,2277
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,8,1,25,33,KG,25,45,26,80,25
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,8,1,25,33,KG,45,77,48,20,45
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,8,2,25,33,KG,80,31,84,58,80
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,8,2,25,33,KG,9,67,10,18,9
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,8,2,25,33,KG,1,21,1,27,1
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,8,2,25,33,KG,21,15,22,27,21
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,8,2,25,33,KG,4,67,4,91,4
2311,48,580,PAN,6,CTG,25,1,431,1,198,1,8,2,25,33,KG,22050,0,23190,0,22050
2311,48,580,PAN,6,CTG,25,1,431,1,2,2,8,2,25,33,KG,1097,0,1157,0,1097
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,33,KG,27000,0,27540,0,27000
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,33,KG,27300,0,28009,80,27300
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,33,KG,4996,80,5404,0,4996
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,61,L,44098,56,48180,10,44365
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,33,KG,8075,0,8872,8,8075
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,33,KG,75000,0,75300,0,75000
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,33,KG,10600,0,11698,31,10600
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,33,KG,1483,13,1665,93,1483
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,33,KG,950,87,1068,6,950
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,33,KG,39600,0,40200,0,39600
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,11,U,26,0,2342,0,1859
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,25,11,U,235,0,7299,0,5237
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,11,33,KG,13557,10,13692,66,13557
2311,48,580,PAN,6,CTG,25,1,741,1,198,1,8,2,11,33,KG,1076,57,1087,33,1076
2311,48,580,PAN,6,CTG,25,1,741,1,199,1,8,2,25,11,U,7500,0,23925,0,23625
2311,48,580,PAN,6,CTG,25,1,741,1,2,2,8,2,25,33,KG,87,50,117,50,87
2311,48,580,PAN,6,CTG,25,3,43,1,198,1,8,2,25,33,KG,8000,0,8833,20,8000
2311,48,580,PAN,6,CTG,25,4,434,1,198,1,8,1,25,11,U,503,0,14123,11,13462
2311,48,580,PAN,6,CTG,25,4,434,1,198,1,8,1,25,11,U,199,0,97,91,57
2311,48,580,PAN,6,CTG,25,4,434,1,198,1,8,2,25,33,KG,53000,0,53275,60,53000
2311,48,580,PAN,6,CTG,25,4,434,1,198,1,8,2,25,33,KG,159,6,168,63,159
2311,48,580,PAN,6,CTG,25,4,434,1,198,1,8,2,25,33,KG,26000,0,26208,0,26000
2311,48,580,PAN,6,CTG,25,4,434,1,198,1,8,2,25,33,KG,931,84,987,92,931
2311,48,580,PAN,6,CTG,25,4,434,1,198,1,8,2,25,33,KG,43,30,45,90,43
2311,48,580,PAN,6,CTG,25,4,434,1,198,1,8,2,25,33,KG,1237,80,1377,90,1237
2311,48,580,PAN,6,CTG,25,4,434,1,198,1,8,2,25,33,KG,255,72,284,66,255
